task_key,unit,stratum,partition,independent_control_r,shared_control_r
T1,B,donor_id=1256,0,0.8218381288778848,0.8466668661205975
T1,B,donor_id=1256,1,0.8276997792883823,0.851606412215688
T1,B,donor_id=1256,2,0.8123163074844097,0.8308607866700596
T1,B,donor_id=1256,3,0.7954780791605177,0.8174859011605675
T1,B,donor_id=1256,4,0.8165705331133627,0.8381475107239121
T1,B,donor_id=1256,5,0.8338060415556604,0.8516095174659122
T1,B,donor_id=1256,6,0.8178448553576267,0.8375250391125784
T1,B,donor_id=1256,7,0.8188421686053855,0.8458066617627421
T1,B,donor_id=1256,8,0.8241640480640685,0.8461636038246593
T1,B,donor_id=1256,9,0.8302495409737907,0.8521738450580268
T1,B,donor_id=1256,10,0.831135746016658,0.8490626132396049
T1,B,donor_id=1256,11,0.8195142133061505,0.8421108782299537
T1,B,donor_id=1256,12,0.8182979116144938,0.8388783831502742
T1,B,donor_id=1256,13,0.835259946194956,0.8550957674020203
T1,B,donor_id=1256,14,0.8251401872151023,0.8456324183405494
T1,B,donor_id=1256,15,0.8205775755919884,0.839344108359281
T1,B,donor_id=1256,16,0.8279428988709334,0.8465720340614599
T1,B,donor_id=1256,17,0.830985856824038,0.8509756223777313
T1,B,donor_id=1256,18,0.8206634930483864,0.841226359890205
T1,B,donor_id=1256,19,0.8149886345221011,0.8374844811908272
T1,B,donor_id=1256,20,0.8159714438135213,0.833961281728465
T1,B,donor_id=1256,21,0.8252128702563007,0.8430650065748355
T1,B,donor_id=1256,22,0.804951190253128,0.8304803502850376
T1,B,donor_id=1256,23,0.8306586652698088,0.8495689090060996
T1,B,donor_id=1256,24,0.8204534360075173,0.8369477583259013
T1,B,donor_id=1256,25,0.8056421954875912,0.8314575822469978
T1,B,donor_id=1256,26,0.8254486492644928,0.843837537455183
T1,B,donor_id=1256,27,0.8277706975969928,0.8432672767450249
T1,B,donor_id=1256,28,0.8089966407626271,0.818462720608986
T1,B,donor_id=1256,29,0.829756951972254,0.8473662512331949
T1,B,donor_id=1256,30,0.8251984594086605,0.8413026725777161
T1,B,donor_id=1256,31,0.8290898096916063,0.8467058004426691
T1,B,donor_id=1256,32,0.8154019159441637,0.8319186976502095
T1,B,donor_id=1256,33,0.8243067436119289,0.8437109733394679
T1,B,donor_id=1256,34,0.8200119105448707,0.8400320975198341
T1,B,donor_id=1256,35,0.8266851836772446,0.847442200575043
T1,B,donor_id=1256,36,0.8103522835030298,0.836541597644847
T1,B,donor_id=1256,37,0.8353439019872753,0.8485518927764409
T1,B,donor_id=1256,38,0.806285276769648,0.8303348177335194
T1,B,donor_id=1256,39,0.8214009158964181,0.8442077932866111
T1,B,donor_id=1256,40,0.8197548608900302,0.8383083033960499
T1,B,donor_id=1256,41,0.8180624497347159,0.8436086466249353
T1,B,donor_id=1256,42,0.8322962606308985,0.8515876125539393
T1,B,donor_id=1256,43,0.8273176768911388,0.8430806348771392
T1,B,donor_id=1256,44,0.82819251741575,0.847494947694126
T1,B,donor_id=1256,45,0.8306617871849273,0.849451767577349
T1,B,donor_id=1256,46,0.8215694472195146,0.8346065088912069
T1,B,donor_id=1256,47,0.8293054828364639,0.8498981254130857
T1,B,donor_id=1256,48,0.8244179048564508,0.8409023111033713
T1,B,donor_id=1256,49,0.8182126286650658,0.8426259079091774
T1,B,donor_id=1256,50,0.8342992336197421,0.8540143557988901
T1,B,donor_id=1256,51,0.808463138069403,0.8231119357784688
T1,B,donor_id=1256,52,0.8140233059925012,0.838639890298705
T1,B,donor_id=1256,53,0.8231913708916011,0.8397697678288247
T1,B,donor_id=1256,54,0.8179516066307365,0.8360227049228685
T1,B,donor_id=1256,55,0.8361129058924944,0.8544509636107325
T1,B,donor_id=1256,56,0.8111123561841018,0.8334077314380999
T1,B,donor_id=1256,57,0.8184682498412167,0.8351429714616239
T1,B,donor_id=1256,58,0.8295415769212514,0.8521484847312968
T1,B,donor_id=1256,59,0.8313371563634135,0.8495242131005468
T1,B,donor_id=1256,60,0.8293438704187932,0.8526994033423502
T1,B,donor_id=1256,61,0.8218540346484464,0.8480095530046653
T1,B,donor_id=1256,62,0.822804851290366,0.8400938547926408
T1,B,donor_id=1256,63,0.823463634022485,0.8374566293963823
T1,B,donor_id=1256,64,0.8230132259680052,0.8412987192098554
T1,B,donor_id=1256,65,0.8340408112653133,0.847043429191208
T1,B,donor_id=1256,66,0.8164643804207719,0.8357716067895373
T1,B,donor_id=1256,67,0.8281958783764737,0.8509338606020375
T1,B,donor_id=1256,68,0.8289024172596042,0.8463030504784049
T1,B,donor_id=1256,69,0.8230056484183595,0.8405005926888729
T1,B,donor_id=1256,70,0.810947834367353,0.8362795769261195
T1,B,donor_id=1256,71,0.8279546968872713,0.8416816135162177
T1,B,donor_id=1256,72,0.8203809903257158,0.8430350203405194
T1,B,donor_id=1256,73,0.8295919987106612,0.8530015874878067
T1,B,donor_id=1256,74,0.818571307378958,0.8427263309718599
T1,B,donor_id=1256,75,0.8329290515270281,0.8520490768928165
T1,B,donor_id=1256,76,0.8158867847888946,0.8326014996447225
T1,B,donor_id=1256,77,0.8117273552931217,0.8290445320645796
T1,B,donor_id=1256,78,0.8261615526932379,0.8478592154048411
T1,B,donor_id=1256,79,0.8118229135157257,0.8350234349850728
T1,B,donor_id=1256,80,0.819732752874097,0.8365578270499918
T1,B,donor_id=1256,81,0.824112479130422,0.8426684592902319
T1,B,donor_id=1256,82,0.817703898699652,0.8341685155170774
T1,B,donor_id=1256,83,0.829782037313187,0.852184366128552
T1,B,donor_id=1256,84,0.8129295152446151,0.83511812606702
T1,B,donor_id=1256,85,0.8263471903510763,0.8494128541062228
T1,B,donor_id=1256,86,0.8310386790036285,0.8491924863142726
T1,B,donor_id=1256,87,0.8184755348685587,0.8386930211199951
T1,B,donor_id=1256,88,0.8291476921939559,0.8491447018027559
T1,B,donor_id=1256,89,0.8203005448116092,0.8445188084103128
T1,B,donor_id=1256,90,0.8204109795811638,0.8390007257571367
T1,B,donor_id=1256,91,0.8232006488922666,0.8391871618365462
T1,B,donor_id=1256,92,0.8187533996517466,0.8412558202571294
T1,B,donor_id=1256,93,0.8210757941263602,0.841691930130405
T1,B,donor_id=1256,94,0.8161387120241,0.833460306228306
T1,B,donor_id=1256,95,0.8222748379622229,0.8464832731525862
T1,B,donor_id=1256,96,0.8176729567723505,0.8407325556245824
T1,B,donor_id=1256,97,0.8109508604653098,0.83500182737787
T1,B,donor_id=1256,98,0.8161858975764029,0.8326772684870444
T1,B,donor_id=1256,99,0.8273739453422759,0.8486596490607808
T1,B,donor_id=1488,0,0.825088007206486,0.8441274971892275
T1,B,donor_id=1488,1,0.8356966287360998,0.8566938022091038
T1,B,donor_id=1488,2,0.8210468059711808,0.8338392219991392
T1,B,donor_id=1488,3,0.8324381823504923,0.8445127359974598
T1,B,donor_id=1488,4,0.8344775881147564,0.8528711014413414
T1,B,donor_id=1488,5,0.8397034096976267,0.8552032656324622
T1,B,donor_id=1488,6,0.823275427768109,0.8448867678106287
T1,B,donor_id=1488,7,0.8344960041125967,0.8600689345604521
T1,B,donor_id=1488,8,0.8268220718418916,0.8574383879928067
T1,B,donor_id=1488,9,0.8232187425441132,0.8497302180421064
T1,B,donor_id=1488,10,0.8307479292572522,0.8463876348174284
T1,B,donor_id=1488,11,0.8275030237137107,0.8487308393118969
T1,B,donor_id=1488,12,0.8351660063385,0.8556634243786487
T1,B,donor_id=1488,13,0.8347324068811539,0.8530760986796067
T1,B,donor_id=1488,14,0.8294622058536576,0.8526811621791581
T1,B,donor_id=1488,15,0.8278400781115182,0.8447262439067292
T1,B,donor_id=1488,16,0.8271375152002289,0.8469762436537333
T1,B,donor_id=1488,17,0.8314095074966169,0.8530328504517608
T1,B,donor_id=1488,18,0.8294417572593589,0.8503017493377575
T1,B,donor_id=1488,19,0.8392796837435111,0.8565761515498269
T1,B,donor_id=1488,20,0.8275515193565257,0.8531093795047074
T1,B,donor_id=1488,21,0.8343967520248571,0.8507386104502639
T1,B,donor_id=1488,22,0.8230352143681064,0.850680607525836
T1,B,donor_id=1488,23,0.8344754811351034,0.8502345915823492
T1,B,donor_id=1488,24,0.8216957807692966,0.8450261165258679
T1,B,donor_id=1488,25,0.8415462842525322,0.8620272746170937
T1,B,donor_id=1488,26,0.8290329012857182,0.849334154382498
T1,B,donor_id=1488,27,0.8327955712455337,0.8520018319848545
T1,B,donor_id=1488,28,0.8229806482669171,0.8471032909107323
T1,B,donor_id=1488,29,0.8427951597147537,0.856859014964722
T1,B,donor_id=1488,30,0.8284435041165046,0.8465197797570022
T1,B,donor_id=1488,31,0.8318246744476268,0.852732841475007
T1,B,donor_id=1488,32,0.8380995065806714,0.8476171304116245
T1,B,donor_id=1488,33,0.8369617309319424,0.8564568286504293
T1,B,donor_id=1488,34,0.83994304193667,0.8564607135180525
T1,B,donor_id=1488,35,0.831794016891205,0.8556759372143236
T1,B,donor_id=1488,36,0.8335646775229305,0.850395794175626
T1,B,donor_id=1488,37,0.8245288426074976,0.8503276207114265
T1,B,donor_id=1488,38,0.8296704065049173,0.849019629029443
T1,B,donor_id=1488,39,0.845036666581537,0.8630230456474594
T1,B,donor_id=1488,40,0.8378080987331833,0.8566950299865099
T1,B,donor_id=1488,41,0.8414974819965824,0.8621174929011186
T1,B,donor_id=1488,42,0.8311474767108882,0.8501533144646893
T1,B,donor_id=1488,43,0.8226294720198195,0.8405253894668009
T1,B,donor_id=1488,44,0.8437656790436301,0.8642292804404167
T1,B,donor_id=1488,45,0.8313391157831754,0.8512100822833606
T1,B,donor_id=1488,46,0.8325795332782857,0.8510032823170258
T1,B,donor_id=1488,47,0.8504209766143059,0.8631010218673625
T1,B,donor_id=1488,48,0.7998784529810682,0.8229964890655984
T1,B,donor_id=1488,49,0.8357060373653984,0.8512615435837662
T1,B,donor_id=1488,50,0.8340555704293623,0.8510084179400784
T1,B,donor_id=1488,51,0.8353505928565864,0.8510392547961391
T1,B,donor_id=1488,52,0.8427585133427887,0.8563301243087001
T1,B,donor_id=1488,53,0.8303248432049649,0.8495413012943016
T1,B,donor_id=1488,54,0.8268449121495345,0.8429520940879627
T1,B,donor_id=1488,55,0.8363457783279421,0.8518293788050121
T1,B,donor_id=1488,56,0.825675221781935,0.8439388264956812
T1,B,donor_id=1488,57,0.831712666940105,0.8565511346571514
T1,B,donor_id=1488,58,0.8434654205834076,0.8615650802622523
T1,B,donor_id=1488,59,0.8168998782929116,0.8381769794312134
T1,B,donor_id=1488,60,0.8425510672250002,0.860553339220871
T1,B,donor_id=1488,61,0.8302164217546572,0.8483857759106721
T1,B,donor_id=1488,62,0.8241346735877555,0.8395298716097265
T1,B,donor_id=1488,63,0.8335873962702601,0.8538366880682187
T1,B,donor_id=1488,64,0.8288512964469071,0.8461202619920956
T1,B,donor_id=1488,65,0.8303683983791931,0.8515275767335233
T1,B,donor_id=1488,66,0.8423787678905537,0.8609301129681489
T1,B,donor_id=1488,67,0.8291878473094805,0.8492842488330284
T1,B,donor_id=1488,68,0.8273671312351343,0.8382109761659724
T1,B,donor_id=1488,69,0.8370495766049102,0.853946111998248
T1,B,donor_id=1488,70,0.8396251811659593,0.8580682783426397
T1,B,donor_id=1488,71,0.8367635548287595,0.8547325503130779
T1,B,donor_id=1488,72,0.8323784836805753,0.8495153294827223
T1,B,donor_id=1488,73,0.8351903289180885,0.8544077363829753
T1,B,donor_id=1488,74,0.8047622351699674,0.8360601976547047
T1,B,donor_id=1488,75,0.8178571260705487,0.84100545310031
T1,B,donor_id=1488,76,0.830739509635047,0.8464620545418018
T1,B,donor_id=1488,77,0.8420992640335317,0.8531462099679109
T1,B,donor_id=1488,78,0.839276535897659,0.8569563619198204
T1,B,donor_id=1488,79,0.8322257369616979,0.8505016741485157
T1,B,donor_id=1488,80,0.8384990608928526,0.8559356699083692
T1,B,donor_id=1488,81,0.8342273643957979,0.8552437054548183
T1,B,donor_id=1488,82,0.8271510081418745,0.844987940083299
T1,B,donor_id=1488,83,0.8323461647711207,0.8520836731721092
T1,B,donor_id=1488,84,0.8064756584936871,0.8374935724369713
T1,B,donor_id=1488,85,0.8547914888608051,0.870537711532994
T1,B,donor_id=1488,86,0.8323337202654014,0.8433852130832171
T1,B,donor_id=1488,87,0.8294078923405516,0.8449953190166001
T1,B,donor_id=1488,88,0.8427786766368781,0.8622600368695276
T1,B,donor_id=1488,89,0.8279994524731734,0.8507133230114343
T1,B,donor_id=1488,90,0.8264933275899627,0.845156448126919
T1,B,donor_id=1488,91,0.8294590177717461,0.8515651809986658
T1,B,donor_id=1488,92,0.8375724566044453,0.8523406485282354
T1,B,donor_id=1488,93,0.8344691073692001,0.8533684222308002
T1,B,donor_id=1488,94,0.8320524846016213,0.8493092325964955
T1,B,donor_id=1488,95,0.8302227154408721,0.8489365691294269
T1,B,donor_id=1488,96,0.8377386458190867,0.8494922568862059
T1,B,donor_id=1488,97,0.8313796195581618,0.8507011927636474
T1,B,donor_id=1488,98,0.8414664951481292,0.8614730256316014
T1,B,donor_id=1488,99,0.8379463669280891,0.8558908319211587
T1,B,donor_id=1015,0,0.8549745257064294,0.8732321795944435
T1,B,donor_id=1015,1,0.8635878849023281,0.8765401293454149
T1,B,donor_id=1015,2,0.8487203538291495,0.8685396853631928
T1,B,donor_id=1015,3,0.8581709075973661,0.8693910354240346
T1,B,donor_id=1015,4,0.8429739881579407,0.8629995340112616
T1,B,donor_id=1015,5,0.8562473579302646,0.8712263217364928
T1,B,donor_id=1015,6,0.8631169315494269,0.8817298571996844
T1,B,donor_id=1015,7,0.8396292528069044,0.8601460916299796
T1,B,donor_id=1015,8,0.8411909898099114,0.8623040811691491
T1,B,donor_id=1015,9,0.8542636533011065,0.8738083971326163
T1,B,donor_id=1015,10,0.8479580214008957,0.8660631566625604
T1,B,donor_id=1015,11,0.8447006701708225,0.8621106265658612
T1,B,donor_id=1015,12,0.8514311495054979,0.8721684363012006
T1,B,donor_id=1015,13,0.8441522335505622,0.8637032623606864
T1,B,donor_id=1015,14,0.8466308531110962,0.8669195244023844
T1,B,donor_id=1015,15,0.8525893767846225,0.8693648130764977
T1,B,donor_id=1015,16,0.8496769429724577,0.8672404573074104
T1,B,donor_id=1015,17,0.8582550464693256,0.8745801193923035
T1,B,donor_id=1015,18,0.8405618182240718,0.8612417007304565
T1,B,donor_id=1015,19,0.8537865781461726,0.8682910373819
T1,B,donor_id=1015,20,0.84908589785844,0.8685355294148716
T1,B,donor_id=1015,21,0.8384320818079919,0.8569255568987435
T1,B,donor_id=1015,22,0.8486368227915415,0.8654124477983419
T1,B,donor_id=1015,23,0.8479522374312686,0.8679455515434787
T1,B,donor_id=1015,24,0.8339693152787738,0.8518067358156498
T1,B,donor_id=1015,25,0.8437965986929228,0.8625347274943928
T1,B,donor_id=1015,26,0.8387424887011016,0.8552187352438614
T1,B,donor_id=1015,27,0.8597093903754455,0.8720526130712468
T1,B,donor_id=1015,28,0.8461649585329308,0.8664398146143832
T1,B,donor_id=1015,29,0.8517278406094393,0.8719872517489012
T1,B,donor_id=1015,30,0.8484296377862702,0.8661350437778385
T1,B,donor_id=1015,31,0.8598300093133198,0.8759643423437097
T1,B,donor_id=1015,32,0.8476614132439777,0.8617003184106492
T1,B,donor_id=1015,33,0.8390926382324042,0.863435676504709
T1,B,donor_id=1015,34,0.8497094236060079,0.8684759574354626
T1,B,donor_id=1015,35,0.8458576629417474,0.8639950027338397
T1,B,donor_id=1015,36,0.8442937871010601,0.863295881563411
T1,B,donor_id=1015,37,0.8448895369810063,0.8692493524131988
T1,B,donor_id=1015,38,0.8418167391421538,0.859281666900813
T1,B,donor_id=1015,39,0.8527366155655591,0.86714775799938
T1,B,donor_id=1015,40,0.8392641798530094,0.8583985828903131
T1,B,donor_id=1015,41,0.8519547101260659,0.8665763232539528
T1,B,donor_id=1015,42,0.8574311062123114,0.8747014107452382
T1,B,donor_id=1015,43,0.8446593980929517,0.8642273837165587
T1,B,donor_id=1015,44,0.8610625767010979,0.8782156984840117
T1,B,donor_id=1015,45,0.8597753048393921,0.8718429860176041
T1,B,donor_id=1015,46,0.853206646356085,0.8694806761434665
T1,B,donor_id=1015,47,0.863694409816932,0.8777171738849839
T1,B,donor_id=1015,48,0.8464129138290487,0.8643220786544871
T1,B,donor_id=1015,49,0.853114816159211,0.8682148277208972
T1,B,donor_id=1015,50,0.8572331055932225,0.8701696475666315
T1,B,donor_id=1015,51,0.8500417422199606,0.8669441028891939
T1,B,donor_id=1015,52,0.8515493105637745,0.8707833391363217
T1,B,donor_id=1015,53,0.8529540898623147,0.8695456217472498
T1,B,donor_id=1015,54,0.8496469929904822,0.869135302772978
T1,B,donor_id=1015,55,0.8525107185581425,0.8667510627071612
T1,B,donor_id=1015,56,0.8438732870776907,0.8618059871629072
T1,B,donor_id=1015,57,0.8437809247561052,0.858869680536556
T1,B,donor_id=1015,58,0.8479245901283158,0.8625435458998546
T1,B,donor_id=1015,59,0.8458373038543354,0.8644597158372891
T1,B,donor_id=1015,60,0.8507087909494699,0.8709847855612592
T1,B,donor_id=1015,61,0.8530289689825915,0.8700278408219638
T1,B,donor_id=1015,62,0.8500628824623488,0.8702947880692137
T1,B,donor_id=1015,63,0.8541442146133227,0.870937508222615
T1,B,donor_id=1015,64,0.861239384924664,0.875328459902922
T1,B,donor_id=1015,65,0.8569630558806032,0.8746150444708829
T1,B,donor_id=1015,66,0.8581526258611241,0.8745695330902563
T1,B,donor_id=1015,67,0.8459398087705436,0.8623415991272408
T1,B,donor_id=1015,68,0.8415301784065004,0.8648986500875391
T1,B,donor_id=1015,69,0.8553338076160967,0.8705505449167465
T1,B,donor_id=1015,70,0.8490220433235403,0.8669694173799329
T1,B,donor_id=1015,71,0.8443088419927982,0.8596758974030053
T1,B,donor_id=1015,72,0.8503736064466453,0.8666583573782201
T1,B,donor_id=1015,73,0.830612039919142,0.8539858368072424
T1,B,donor_id=1015,74,0.8555763617354729,0.8726862799518234
T1,B,donor_id=1015,75,0.8426955671702732,0.8600408589227152
T1,B,donor_id=1015,76,0.8555802957112362,0.8669619197979747
T1,B,donor_id=1015,77,0.854190288747929,0.8681414863376475
T1,B,donor_id=1015,78,0.8472758194329956,0.8657828833509281
T1,B,donor_id=1015,79,0.8543613485287705,0.8718691735176901
T1,B,donor_id=1015,80,0.849638060523842,0.8654078297150878
T1,B,donor_id=1015,81,0.8444047150470516,0.8607170121018957
T1,B,donor_id=1015,82,0.8431496627200782,0.8592028440717286
T1,B,donor_id=1015,83,0.8566425478554289,0.8775391306275236
T1,B,donor_id=1015,84,0.84801626352394,0.8634076303154606
T1,B,donor_id=1015,85,0.8447067962055228,0.8629813328114415
T1,B,donor_id=1015,86,0.851807173466668,0.8711243934295921
T1,B,donor_id=1015,87,0.8478371630578638,0.869815751512741
T1,B,donor_id=1015,88,0.8557940418077614,0.8715868569836169
T1,B,donor_id=1015,89,0.845942650623298,0.8659469241107756
T1,B,donor_id=1015,90,0.8609054040240823,0.8771718173532949
T1,B,donor_id=1015,91,0.8429968822405781,0.8557197424881232
T1,B,donor_id=1015,92,0.8504127621750519,0.8688426342915261
T1,B,donor_id=1015,93,0.8572912951008214,0.8747003582206593
T1,B,donor_id=1015,94,0.8569488100058871,0.8708468375398162
T1,B,donor_id=1015,95,0.8462540770229564,0.8673423506335322
T1,B,donor_id=1015,96,0.851118263542347,0.8671974322577941
T1,B,donor_id=1015,97,0.8406453347284737,0.8658793962836492
T1,B,donor_id=1015,98,0.8470767322718522,0.8694212989758985
T1,B,donor_id=1015,99,0.8483778814320097,0.8617897700434718
T1,B,donor_id=101,0,0.8168571622667903,0.8404671435159091
T1,B,donor_id=101,1,0.8400978038738108,0.8560768394441488
T1,B,donor_id=101,2,0.8361895891946058,0.854071204965634
T1,B,donor_id=101,3,0.8274852632649617,0.8479745099282872
T1,B,donor_id=101,4,0.8429249464215767,0.8564783374625999
T1,B,donor_id=101,5,0.831186095691802,0.851301432532666
T1,B,donor_id=101,6,0.8444549599148612,0.8587720039954388
T1,B,donor_id=101,7,0.8198538223516497,0.838211988586034
T1,B,donor_id=101,8,0.834037749459893,0.8533638125245547
T1,B,donor_id=101,9,0.8404985845720474,0.8543410664946168
T1,B,donor_id=101,10,0.8359941376709296,0.8564097165326545
T1,B,donor_id=101,11,0.8269433985938116,0.8477087333736854
T1,B,donor_id=101,12,0.8366654357734205,0.8558673227494553
T1,B,donor_id=101,13,0.8286360761361912,0.8508910674763397
T1,B,donor_id=101,14,0.8399239309882529,0.8594546545277062
T1,B,donor_id=101,15,0.8364120560089026,0.855401701112951
T1,B,donor_id=101,16,0.8342372331708947,0.8539580856006864
T1,B,donor_id=101,17,0.8251751910338253,0.844792365593802
T1,B,donor_id=101,18,0.8381322863897562,0.8537064729868191
T1,B,donor_id=101,19,0.8349039739373773,0.8563468669716036
T1,B,donor_id=101,20,0.847547292380892,0.8596681994145499
T1,B,donor_id=101,21,0.8386255926512056,0.8569911882297291
T1,B,donor_id=101,22,0.8384650443729577,0.8517995313149596
T1,B,donor_id=101,23,0.8416334885386778,0.8598667338217989
T1,B,donor_id=101,24,0.8401720543284034,0.8589904916809216
T1,B,donor_id=101,25,0.8257065687323425,0.8419928660506556
T1,B,donor_id=101,26,0.8410716087253598,0.8572909381176775
T1,B,donor_id=101,27,0.845518018737971,0.8609562293630779
T1,B,donor_id=101,28,0.8347615554514671,0.8534411596520814
T1,B,donor_id=101,29,0.8461983268133205,0.8649487145229112
T1,B,donor_id=101,30,0.8373962572792614,0.8582103348789385
T1,B,donor_id=101,31,0.8219266445114164,0.8453837911132976
T1,B,donor_id=101,32,0.8352644601597743,0.8534483025008502
T1,B,donor_id=101,33,0.8232670547516813,0.8466241693779263
T1,B,donor_id=101,34,0.8271778229314526,0.8469874393205064
T1,B,donor_id=101,35,0.8350053441314738,0.8552961615747302
T1,B,donor_id=101,36,0.8459036057272012,0.8605037908130964
T1,B,donor_id=101,37,0.8305612415690444,0.8546022247151424
T1,B,donor_id=101,38,0.8359867362738689,0.853562906740036
T1,B,donor_id=101,39,0.8440368867320711,0.8610652084936461
T1,B,donor_id=101,40,0.8357153896877207,0.8530649309846838
T1,B,donor_id=101,41,0.8386301335319828,0.8541858441148613
T1,B,donor_id=101,42,0.8320823476414718,0.8510117025911947
T1,B,donor_id=101,43,0.8358880202848872,0.8535122805131181
T1,B,donor_id=101,44,0.8412285576205807,0.8620782633346958
T1,B,donor_id=101,45,0.8245493073193848,0.8475327449092851
T1,B,donor_id=101,46,0.832242134600642,0.8454701638660104
T1,B,donor_id=101,47,0.8296085937660219,0.8523855304604921
T1,B,donor_id=101,48,0.8387760771530888,0.8610720874241461
