task_key,unit,stratum,partition,independent_control_r,shared_control_r
T3,mccutcheon_CRISPRi,perturbation=MYB,0,0.49975722181682974,0.6863040430698518
T3,mccutcheon_CRISPRi,perturbation=MYB,1,0.3528756130017437,0.6239767645477667
T3,mccutcheon_CRISPRi,perturbation=MYB,2,0.365613711875001,0.5141256617138362
T3,mccutcheon_CRISPRi,perturbation=MYB,3,0.45539829152869676,0.6521719613222365
T3,mccutcheon_CRISPRi,perturbation=MYB,4,0.32615288337692866,0.5668503951739887
T3,mccutcheon_CRISPRi,perturbation=MYB,5,0.34288837834820707,0.6495517245710175
T3,mccutcheon_CRISPRi,perturbation=MYB,6,0.43368125547326913,0.6374806649276069
T3,mccutcheon_CRISPRi,perturbation=MYB,7,0.3033611870719783,0.5896403271738154
T3,mccutcheon_CRISPRi,perturbation=MYB,8,0.4075854865113795,0.6475687165202595
T3,mccutcheon_CRISPRi,perturbation=MYB,9,0.4350326931883285,0.680444769434403
T3,mccutcheon_CRISPRi,perturbation=MYB,10,0.44630966261451666,0.6244947576627966
T3,mccutcheon_CRISPRi,perturbation=MYB,11,0.30589139573212326,0.6504333402940876
T3,mccutcheon_CRISPRi,perturbation=MYB,12,0.3273093703482378,0.5348467885275364
T3,mccutcheon_CRISPRi,perturbation=MYB,13,0.37051893166649363,0.6701819815660712
T3,mccutcheon_CRISPRi,perturbation=MYB,14,0.3797912813559583,0.6849569648186359
T3,mccutcheon_CRISPRi,perturbation=MYB,15,0.36157845100773406,0.6957421213416343
T3,mccutcheon_CRISPRi,perturbation=MYB,16,0.43998014422256193,0.662817405486398
T3,mccutcheon_CRISPRi,perturbation=MYB,17,0.4513887829950344,0.6522870856722862
T3,mccutcheon_CRISPRi,perturbation=MYB,18,0.33217482034500606,0.5432792031463002
T3,mccutcheon_CRISPRi,perturbation=MYB,19,0.37790776567046386,0.60788207126851
T3,mccutcheon_CRISPRi,perturbation=MYB,20,0.370017201054787,0.6775669414875236
T3,mccutcheon_CRISPRi,perturbation=MYB,21,0.4347398770883758,0.6427605575526805
T3,mccutcheon_CRISPRi,perturbation=MYB,22,0.4387808951954545,0.686503874320892
T3,mccutcheon_CRISPRi,perturbation=MYB,23,0.35590287356399875,0.670232957115978
T3,mccutcheon_CRISPRi,perturbation=MYB,24,0.25541723627206536,0.5793493205188562
T3,mccutcheon_CRISPRi,perturbation=MYB,25,0.42929873759813414,0.6196317306282089
T3,mccutcheon_CRISPRi,perturbation=MYB,26,0.3492269227924208,0.598971613680074
